Time,Model_1,Model_2,Model_3
45.5,2552.2089183514804,16514.18544956588,1851.1434974948363
45.6,2552.276590182837,16514.227036137694,1851.0729537840893
45.7,2552.2526130847787,16514.190020999675,1851.1055134155981
45.800000000000004,2552.2576834205456,16514.203465151673,1851.1301375818682
45.900000000000006,2552.207277196111,16514.19640976355,1851.1047435246555
46.0,2552.0822110147074,16514.128169406362,1851.0986486835009
46.1,2551.9572341623925,16514.087553075697,1851.17582480264
46.2,2552.089528951774,16514.1023970116,1851.291293806691
46.300000000000004,2552.186145594711,16514.08132377238,1851.3312694639394
46.400000000000006,2552.2088884382515,16514.124445193745,1851.2741220375412
46.5,2552.195773782496,16514.097959967516,1851.274339373873
46.6,2552.203277137067,16514.144844688155,1851.2618669605122
46.7,2552.1829442288754,16514.09364126388,1851.2547340559984
46.800000000000004,2552.2302858504527,16514.075202346336,1851.2398653590908
46.900000000000006,2552.164605740044,16514.059338763593,1851.2825353044364
47.0,2552.087026085162,16513.99717619881,1851.3022485324345
47.1,2552.13380713224,16513.963133074456,1851.2446575705324
47.2,2552.016988296849,16513.990450663245,1851.266931977868
47.300000000000004,2552.1658622535697,16514.11056380297,1851.3076217215673
47.400000000000006,2552.1494126610514,16514.127059453494,1851.2903052722831
47.5,2552.100930019155,16514.080230039406,1851.2542987698912
47.6,2552.1902976400384,16514.170652290268,1851.303486444308
47.7,2552.2202663068306,16514.1074326021,1851.284591200096
47.800000000000004,2552.1857023129023,16514.09067433538,1851.2780954432915
47.900000000000006,2552.180209867331,16514.078926423466,1851.222474106204
48.0,2552.18132702404,16514.123217843335,1851.1870684464684
48.1,2552.2111384161353,16514.093406118514,1851.1895826934299
48.2,2552.2248552953693,16514.047141784897,1851.2909638591857
48.300000000000004,2552.157575038414,16514.044624951002,1851.3073137407291
48.400000000000006,2552.143323064463,16514.05939740318,1851.2815041788165
48.5,2552.2141379849727,16514.087034930482,1851.2330287837083
48.6,2552.2819605230025,16514.09698738637,1851.205117559678
48.7,2552.301620054051,16514.105501948798,1851.1907867188452
48.800000000000004,2552.269994512561,16514.121366806103,1851.2920116684775
48.900000000000006,2552.251285136951,16514.157264977293,1851.318862697397
49.0,2552.2129726915196,16514.093947609294,1851.2867016848331
49.1,2552.2667537164657,16514.131380184554,1851.2558938735617
49.2,2552.215398825612,16514.167534669883,1851.279117664994
49.300000000000004,2552.2575868576973,16514.19919024136,1851.221091891479
49.400000000000006,2552.2288026766305,16514.096618313924,1851.227280926385
49.5,2552.245894105329,16514.08497069651,1851.2296984625486
49.6,2552.233966538938,16514.077219714294,1851.2157838017047
49.7,2552.2033164077307,16514.121766331627,1851.2443470528874
49.800000000000004,2552.2309607676234,16514.162774561373,1851.2606829742708
49.900000000000006,2552.2402417249364,16514.12841532719,1851.284590111418
50.0,2552.1923366094716,16514.164840963054,1851.2575340141289
50.1,2552.227830670044,16514.218037813964,1851.2486309229905
50.2,2552.2740626979075,16514.181771770473,1851.2379615243692
50.300000000000004,2552.2675722636477,16514.1255100411,1851.2606494775914
50.400000000000006,2552.251574463421,16514.089376447744,1851.2666385957782
50.5,2552.2768543743273,16514.078736895295,1851.2605512594455
50.6,2552.2906032555225,16514.13982339149,1851.224658236906
50.7,2552.2316623139022,16514.157861906922,1851.2614245935995
50.800000000000004,2552.228792876744,16514.168520134615,1851.294267749495
50.900000000000006,2552.1784175414127,16514.22042776254,1851.2633283377888
51.0,2552.2408452312707,16514.21897780279,1851.2526771957073
51.1,2552.191774220118,16514.27819599724,1851.2343884964027
51.2,2552.2315400197704,16514.270607373383,1851.2348333558105
51.300000000000004,2552.1916034363185,16514.249660414724,1851.3008595405581
51.400000000000006,2552.206486634055,16514.216598974028,1851.2990207948242
51.5,2552.1903973384583,16514.214455209833,1851.2934677624885
51.6,2552.202854871221,16514.186779394273,1851.274323938093
51.7,2552.26143597545,16514.258252975844,1851.222291641059
51.800000000000004,2552.304993719026,16514.28515821655,1851.2235990245213
51.900000000000006,2552.3336972692064,16514.2619199436,1851.224679166194
52.0,2552.34099877678,16514.246914453346,1851.2253396256658
52.1,2552.2366771155284,16514.183111427705,1851.26084776964
52.2,2552.2655791306784,16514.17849907702,1851.2907472891122
52.300000000000004,2552.2263111348975,16514.184253281313,1851.2932483762274
52.400000000000006,2552.144967319149,16514.1224385822,1851.351842818186
52.5,2552.1636616509654,16514.164812687508,1851.3019521777123
52.6,2551.5159119880204,16513.956969102597,1851.2034949031113
52.7,2552.07029842311,16514.153437146328,1851.5814522689661
52.800000000000004,2552.124118239495,16514.180856555588,1851.4967943216086
52.900000000000006,2552.083730550612,16514.150877123186,1851.5057979341175
53.0,2552.079372454918,16514.1877423961,1851.4961458776406
53.1,2552.1483659784576,16514.220586612177,1851.3793602254786
53.2,2552.1282526595587,16514.25439127595,1851.4784269645181
53.300000000000004,2552.089794597069,16514.27939430802,1851.497197733128
53.400000000000006,2552.02394313168,16514.343933797016,1851.6600789792205
53.5,2552.0642699636514,16514.3303523296,1851.489007369442
53.6,2552.0713407364547,16514.405987120816,1851.4942191937992
53.7,2552.0904352361995,16514.336982118923,1851.3901033270242
53.800000000000004,2552.2276761743933,16514.360610758507,1851.3647379781708
53.900000000000006,2552.147809635256,16514.320878114635,1851.3789344098352
54.0,2552.181839821584,16514.310339982712,1851.41380185994
54.1,2552.1585754924085,16514.3280841338,1851.355393416
54.2,2552.2026047700156,16514.29928962927,1851.2269138799732
54.300000000000004,2552.222310431592,16514.267994384576,1851.2852632417541
54.400000000000006,2552.176361413521,16514.286473818607,1851.3105737756503
54.5,2552.1246754269205,16514.25059675236,1851.3206320569404
54.6,2552.1818742282035,16514.241367621245,1851.3070165288773
54.7,2552.2398873615325,16514.23148482958,1851.3223823828146
54.800000000000004,2552.301489544026,16514.338100993766,1851.3259936736645
54.900000000000006,2552.3471494168357,16514.296240975385,1851.2552215239364
55.0,2552.288836927816,16514.31161595357,1851.2575561818785
55.1,2552.2586555085313,16514.298873476124,1851.4264157914238
55.2,2552.281198427873,16514.28295770692,1851.4381776236073
55.300000000000004,2552.2304437788234,16514.270295947426,1851.5136916624301
55.400000000000006,2552.1970506450316,16514.321499575624,1851.474065745648
55.5,2552.0843568388505,16514.293177503063,1851.8773117457629
55.6,2552.2144860858634,16514.389497064152,1851.3651885261788
55.7,2552.179058887491,16514.340869888078,1851.3289645995171
55.800000000000004,2552.1806188917635,16514.318018262442,1851.3840832580336
55.900000000000006,2552.04980929023,16514.263620497164,1851.499840332923
56.0,2552.238038129145,16514.24705776683,1851.459145476507
56.1,2552.3040239049164,16514.216545988278,1851.4653174548762
56.2,2552.0795926062915,16514.315560157913,1851.5388188481968
56.300000000000004,2552.250989123206,16514.316936545878,1851.459560231473
56.400000000000006,2552.27915105127,16514.372364979055,1851.504865143605
56.5,2552.3186226529733,16514.370826829454,1851.425594818433
56.6,2552.308314054083,16514.32263249776,1851.4020924889312
56.7,2552.3102417321984,16514.370769766156,1851.393337017895
56.800000000000004,2552.3022226824455,16514.30404499367,1851.490553594883
56.900000000000006,2552.4173147217443,16514.384623478403,1851.7492038752232
57.0,2552.3533690329336,16514.369136119338,1851.4368289845127
57.1,2552.2970229847765,16514.3410403124,1851.458793582493
57.2,2552.232084094092,16514.293604086848,1851.480526819844
57.300000000000004,2552.2479758682,16514.322621742922,1851.4671797544695
57.400000000000006,2552.189804584834,16514.277142741073,1851.4381133635438
57.5,2552.2500377871324,16514.315581665523,1851.4107747179617
57.6,2552.277793566768,16514.283873833458,1851.368595749306
57.7,2552.3207725537354,16514.300532323232,1851.3922066317045
57.800000000000004,2552.2593922905676,16514.24490238151,1851.4388673894687
57.900000000000006,2552.280580332621,16514.293165786014,1851.450642426403
58.0,2552.2582034334773,16514.2775750297,1851.4255289696844
58.1,2552.2062970247284,16514.296109906234,1851.4000192557037
58.2,2552.2787752998397,16514.32445484366,1851.3944594458364
58.300000000000004,2552.2443870462575,16514.304120926437,1851.42846353946
58.400000000000006,2552.3013153448383,16514.331414784298,1851.4452102716216
58.5,2552.4045959203268,16514.308529655875,1851.4236046905783
58.6,2552.3761549305345,16514.312366518,1851.3767569841748
58.7,2552.3360319734356,16514.318376213232,1851.378622225107
58.800000000000004,2552.306608203795,16514.292813483196,1851.3616455332676
58.900000000000006,2552.302793585317,16514.320556379607,1851.4043594058023
59.0,2552.2895413324777,16514.354142570115,1851.4466722033596
59.1,2552.3055676042677,16514.333060497127,1851.422319815271
59.2,2552.2561820248875,16514.349526524893,1851.4488874743793
59.300000000000004,2552.249738807114,16514.313175445175,1851.4231368162325
59.400000000000006,2552.2472083314906,16514.33063608427,1851.423388635294
59.5,2552.2318414945908,16514.395872466648,1851.3996414883325
59.6,2552.2239302831094,16514.36077650915,1851.4042325984667
59.7,2552.2735904005635,16514.32889207416,1851.3964878262311
59.800000000000004,2552.2632138323866,16514.28131851282,1851.3740403154773
59.900000000000006,2552.2299337369304,16514.334761210925,1851.3608267036677
60.0,2552.201078363446,16514.346688396643,1851.3814201921512
60.1,2552.2350117308565,16514.36551217045,1851.3723567074167
60.2,2552.203788586542,16514.376050691797,1851.3866457161525
60.300000000000004,2552.2079544852377,16514.338220447455,1851.3629261667152
60.400000000000006,2552.1877520216535,16514.308279996327,1851.3841793233892
60.5,2552.182150363817,16514.334899328478,1851.4512751966608
60.6,2552.1869256153723,16514.321749929877,1851.4433437188534
60.7,2552.1937152943296,16514.364145729567,1851.3902510844785
60.800000000000004,2552.206934173418,16514.348922002595,1851.4095515490092
60.900000000000006,2552.1811331605395,16514.36079650396,1851.4162172783376
61.0,2552.138582782527,16514.390160060557,1851.4244230784795
61.1,2552.212087183606,16514.34651651347,1851.441712210249
61.2,2552.2066385430207,16514.33701872188,1851.4445250377269
61.300000000000004,2552.166664117199,16514.29158170433,1851.456209115222
61.400000000000006,2552.2027000356316,16514.260048682638,1851.4454185169616
61.5,2552.1699667481644,16514.312827601654,1851.4379405740726
61.6,2552.1652206946283,16514.26955529385,1851.4419632757474
61.7,2552.147640379984,16514.311408466223,1851.4240050687658
61.800000000000004,2552.2087212234974,16514.359183494184,1851.4324871489123
61.900000000000006,2552.2215662218887,16514.313041198096,1851.4473921579727
62.0,2552.192458061093,16514.333281016407,1851.4250976523156
62.1,2552.1501171555906,16514.28353428653,1851.4529341849225
62.2,2552.1303266393506,16514.406985394402,1851.4003670787406
62.300000000000004,2552.153846292323,16514.417329154378,1851.3928911058308
62.400000000000006,2552.1700514107306,16514.40619959268,1851.3996491506546
62.5,2552.1705554718883,16514.386488848835,1851.389375246166
62.6,2552.2059671462707,16514.33802699399,1851.3898114183535
62.7,2552.1947219216895,16514.333982763477,1851.449628457106
62.800000000000004,2552.2253228618924,16514.352349690147,1851.46589640168
62.900000000000006,2552.2663630499633,16514.412127847547,1851.4523130734738
63.0,2552.2539412742267,16514.42362982271,1851.4401262015583
63.1,2552.1949095806012,16514.399975511755,1851.4226441152305
63.2,2552.182918546443,16514.36273065394,1851.4105748910922
63.300000000000004,2552.1644720233335,16514.359854493716,1851.4370909061745
63.400000000000006,2552.160963014584,16514.37701389915,1851.386415107038
63.5,2552.210064522986,16514.376947142802,1851.415807842597
63.6,2552.253838234762,16514.510200202785,1851.436573000835
63.7,2552.3118324554634,16514.635504076767,1851.4679527982812
63.800000000000004,2552.346085609701,16514.646831856582,1851.595565543476
63.900000000000006,2552.2716984949548,16514.633939351945,1851.66445264448
64.0,2552.174978671811,16514.681116502506,1851.7540423394782
64.10000000000001,2552.140898859983,16514.66499656854,1851.6929692449294
64.2,2552.103567042621,16514.82596977006,1851.817734609404
64.3,2552.2537292035136,16514.768705985498,1851.6163820696
64.4,2552.0786608734793,16515.061693244967,1852.0627164999887
64.5,2552.2274625931777,16514.67872096676,1851.7555356787602
64.60000000000001,2552.201495608593,16514.636340218265,1851.7001867028116
64.7,2552.22152267356,16514.594853596816,1851.6515915921914
64.8,2552.2375996508613,16514.573131741137,1851.6916771310393
64.9,2552.2497342125203,16514.506726067626,1851.607554707127
65.0,2552.1954327200133,16514.593684948395,1851.6683222058946
65.10000000000001,2552.2680727275224,16514.58817816974,1851.6429647255845
65.2,2552.197137552507,16514.605107639356,1851.622272395266
65.3,2552.3245224535626,16514.475537124217,1851.5828422850286
65.4,2552.2414797574534,16514.494136507266,1851.6289057552829
65.5,2552.2073972560174,16514.57928695191,1851.6096167698172
65.60000000000001,2552.352033414582,16514.63406232871,1851.3929334950426
65.7,2552.2688014656146,16514.539204348708,1851.5054857054436
65.8,2552.240277919226,16514.478336807548,1851.7828830305014
65.9,2552.2261173747247,16514.430620343323,1851.6697720907357
66.0,2552.145780212177,16514.607888140286,1851.7040724366557
66.10000000000001,2552.1644217233106,16514.469197336155,1851.5910776550124
66.2,2552.1269072763125,16514.42947321754,1851.5445296741557
66.3,2552.116822847609,16514.429195087836,1851.5165157984734
66.4,2552.1784562729094,16514.467665641554,1851.5674834157626
66.5,2552.2008251965494,16514.469662484393,1851.5576679092458
66.60000000000001,2552.170953656399,16514.498630212107,1851.549096014511
66.7,2552.1880717608287,16514.48489424519,1851.55174544228
66.8,2552.1839625848534,16514.36032590879,1851.5417972279633
66.9,2552.164561007157,16514.391128764903,1851.5170426045886
67.0,2552.1558602039663,16514.408866628706,1851.4877802466096
67.10000000000001,2552.1822286751267,16514.406728468086,1851.4766764852488
67.2,2552.2160818522707,16514.463572333018,1851.5223962169628
67.3,2552.196733494855,16514.42859081668,1851.5345151105498
67.4,2552.1522479750865,16514.430283316877,1851.5354147061541
67.5,2552.1377986906505,16514.438102884327,1851.5929670280818
67.60000000000001,2552.0629130185926,16514.39011299713,1851.5571388408632
67.7,2552.086441102259,16514.377547155145,1851.5492454703262
67.8,2552.0796819698826,16514.385998422407,1851.5298092300993
67.9,2552.125424842857,16514.41222799125,1851.4949711061226
68.0,2552.1464822883836,16514.417731651734,1851.5138080665954
68.10000000000001,2552.179299209218,16514.388157116497,1851.5107130627157
68.2,2552.1919915749295,16514.400390095114,1851.5394854055367
68.3,2552.2194053014045,16514.406553607234,1851.5153432882742
68.4,2552.2465046694506,16514.42496551874,1851.486640077333
68.5,2552.2431407536105,16514.42510632138,1851.448587398239
68.60000000000001,2552.1613930416916,16514.38717385114,1851.4037464093878
68.7,2552.159919668804,16514.369632293543,1851.4204944912435
68.8,2552.1549170353146,16514.35267352936,1851.4424971968356
68.9,2552.174314451806,16514.368913924787,1851.4526416682088
69.0,2552.1897999978455,16514.403029192476,1851.5274579345378
69.10000000000001,2552.2095822672486,16514.38686064462,1851.5766087698116
69.2,2552.157791249157,16514.378326896986,1851.5556335820172
69.3,2552.17770883766,16514.37549532437,1851.477648463229
69.4,2552.195414183449,16514.36304830012,1851.4310681469838
69.5,2552.164030815418,16514.370363637823,1851.4388936844427
69.60000000000001,2552.1326869602926,16514.358278300395,1851.414134129966
69.7,2552.147586077119,16514.37420629312,1851.4378444959834
69.8,2552.1254373530924,16514.397579171065,1851.410379998129
69.9,2552.161716770588,16514.380013526956,1851.4271890481489
70.0,2552.1541582073546,16514.386907749216,1851.4493749606581
70.10000000000001,2552.0408149919485,16514.37201017245,1851.4238960252897
70.2,2552.101750515544,16514.37083361273,1851.4831113940302
70.3,2552.1012023586713,16514.372390107324,1851.492929969525
70.4,2552.127812005039,16514.37696174695,1851.541808543782
70.5,2552.159663165423,16514.388070140314,1851.5408794573952
70.60000000000001,2552.160264262264,16514.366906978412,1851.5376366845708
70.7,2552.1589102643,16514.367453796294,1851.5077343535088
70.8,2552.190367735686,16514.378606503244,1851.4658321856682
70.9,2552.2165910200974,16514.35634036853,1851.4314484193415
71.0,2552.243158241957,16514.358308473555,1851.395426538216
71.10000000000001,2552.2025019129264,16514.395393517232,1851.2889524152135
71.2,2552.1303991969353,16514.426340251586,1851.2327380350412
71.3,2552.1866801061233,16514.938900553872,1851.7650495065232
71.4,2552.2717507414854,16514.451622933502,1851.4270957862782
71.5,2552.277954126018,16514.36787970755,1851.3283401874187
71.60000000000001,2552.3025292058196,16514.391668915676,1851.3549329842267
71.7,2552.222837458923,16514.397835331725,1851.481934040735
71.8,2552.1703098062735,16514.36161898857,1851.4932441336214
71.9,2552.1854254477284,16514.35383612949,1851.4843211186933
72.0,2552.2089495451582,16514.411508806785,1851.5169783247516
72.10000000000001,2552.208337662739,16514.38811807685,1851.508930525926
72.2,2552.341412312377,16514.2989288866,1851.560701133883
72.3,2552.36569485667,16514.276734105748,1851.5339844493744
72.4,2552.395710979899,16514.271661570605,1851.5194935021
72.5,2552.278884239514,16514.348797832336,1851.4810641113934
72.60000000000001,2552.2805332097423,16514.360492923828,1851.5037776399897
72.7,2552.2679231833267,16514.382159649802,1851.501481291707
72.8,2552.2043624888242,16514.37656901101,1851.497255419704
72.9,2552.1926122239493,16514.39224829185,1851.5040845214864
73.0,2552.1956785669477,16514.38415244463,1851.4654078002736
73.10000000000001,2552.193402078211,16514.372730398096,1851.4333303948106
73.2,2552.2621808622816,16514.366396697398,1851.485116804713
73.3,2552.247184605385,16514.38013402628,1851.517677092313
73.4,2552.3109014721595,16514.376814324936,1851.4819932066162
73.5,2552.3602151411083,16514.388088637075,1851.4796579823455
73.60000000000001,2552.3254321804316,16514.36271228575,1851.4325487537724
73.7,2552.3208935660605,16514.331106463487,1851.4000900724664
73.8,2552.2960857703392,16514.325575608866,1851.4214060638717
73.9,2552.266180862566,16514.321401832658,1851.4808796939292
74.0,2552.267453964536,16514.395713574286,1851.4049487804218
74.10000000000001,2552.2703468574946,16514.36614067401,1851.427909018634
74.2,2552.272867226851,16514.378792633852,1851.3861900523943
74.3,2552.2652937224643,16514.3522755173,1851.3836684363214
74.4,2552.2438044002643,16514.373919881396,1851.3669063031857
74.5,2552.25244839003,16514.37853648631,1851.3698107564705
74.60000000000001,2552.168990648746,16514.435461366716,1851.3677000369082
74.7,2552.1394520776266,16514.39286630687,1851.4594053270873
74.8,2551.990542994725,16514.625554392194,1851.2773014721442
74.9,2552.03479320493,16514.55509566174,1851.2693705883466
75.0,2552.1101823400113,16514.444447779373,1851.4018940777157
75.10000000000001,2552.1637622332023,16514.430288738877,1851.4852959104394
75.2,2552.190343799234,16514.444637282108,1851.5420807120418
75.3,2552.179287885562,16514.453481520864,1851.5211569690468
75.4,2552.1904693811343,16514.489400405593,1851.5296473823153
75.5,2552.2178002957567,16514.47348893239,1851.670653494246
75.60000000000001,2552.1896703141642,16514.490960372434,1851.51248367141
75.7,2552.1583989698306,16514.537117374533,1851.5729574716936
75.8,2552.192713908653,16514.570403026944,1851.5414735906954
75.9,2552.176619000447,16514.526748368655,1851.4756156812082
76.0,2552.197959718898,16514.523626182756,1851.477829958794
76.10000000000001,2552.2161767801167,16514.489752394784,1851.5476170975298
76.2,2552.21340926103,16514.44243830781,1851.5842515797692
76.3,2552.188022180832,16514.446790197162,1851.5363282875126
76.4,2552.176286863883,16514.430342397412,1851.600832035041
76.5,2552.167263133384,16514.46294399609,1851.6812630474715
76.60000000000001,2552.154558589995,16514.43359964734,1851.7577102103262
76.7,2552.1401360276554,16514.436539852708,1851.754288243385
76.80000000000001,2552.197538663579,16514.449341966243,1851.5600797974387
76.9,2552.1941456588606,16514.44392103329,1851.5330551637858
77.0,2552.1875897515047,16514.497640523547,1851.489013484269
77.10000000000001,2552.172936655072,16514.455309505433,1851.52484919635
77.2,2552.196391973482,16514.46839750977,1851.49096930424
77.30000000000001,2552.215832200775,16514.473438363217,1851.460807837259
77.4,2552.2474145247156,16514.448749777664,1851.4581957251357
77.5,2552.305669660768,16514.5609342209,1851.3926787409318
77.60000000000001,2552.304480914437,16514.63898917536,1851.3678158427074
77.7,2552.3290269369027,16514.625644294476,1851.3401549701325
77.80000000000001,2552.3535244320105,16514.674106813865,1851.314781014155
77.9,2552.2422067639804,16514.523686061777,1851.405459143308
78.0,2552.2056526974616,16514.464199677117,1851.5055984404912
78.10000000000001,2552.1540987621497,16514.424836629772,1851.5232401976687
78.2,2552.172619360985,16514.439719055365,1851.506295472652
78.30000000000001,2552.174836980382,16514.47560858622,1851.5235222549707
78.4,2552.1962821641505,16514.489717348693,1851.5321167397733
78.5,2552.207915948697,16514.494846354406,1851.5262069383414
78.60000000000001,2552.1948096327865,16514.466708112956,1851.5232194503653
78.7,2552.1956661406784,16514.446925058128,1851.4951924379668
78.80000000000001,2552.2182107240014,16514.457346377436,1851.474991811711
78.9,2552.2243131431997,16514.470500977706,1851.4572330292613
79.0,2552.2013732760274,16514.465342224135,1851.4320912251824
79.10000000000001,2552.201298904889,16514.43929615789,1851.500745849945
79.2,2552.180322364939,16514.45268636331,1851.5226384112295
79.30000000000001,2552.169739467315,16514.463980026547,1851.520275995764
79.4,2552.1596614685764,16514.46677940749,1851.5317043198654
79.5,2552.205537163146,16514.456349240245,1851.5346740779798
79.60000000000001,2552.0933954938887,16514.38779981389,1851.598595761515
79.7,2551.939214721389,16514.27841304645,1851.7137575743393
79.80000000000001,2552.2523302515146,16514.34424716546,1851.5485334617247
79.9,2552.495318293822,16513.819465010205,1851.8080240937525
80.0,2552.41669728525,16514.34008383379,1851.5034853072298
80.10000000000001,2552.307737426005,16514.481979962795,1851.3592671674678
80.2,2552.291903520314,16514.568506219843,1851.3378992858368
80.30000000000001,2552.328238468032,16514.473878913417,1851.2072059689217
80.4,2552.2316543430397,16514.502306105176,1851.4154942205876
80.5,2552.2053297591337,16514.475131355455,1851.4829775818055
80.60000000000001,2552.007630105544,16514.46797910395,1851.8043941563024
80.7,2552.230583063122,16514.55726550044,1851.4896769882491
80.80000000000001,2552.203005791752,16514.553833183545,1851.4643893989514
80.9,2552.2440241371955,16514.541709615612,1851.4599511602773
81.0,2552.140386253756,16514.56692762447,1851.3850999978606
81.10000000000001,2552.3391890376297,16514.48243558463,1851.3906082505484
81.2,2552.343912809852,16514.511426032288,1851.400298221997
81.30000000000001,2552.272072771033,16514.625512137987,1851.4008278828694
81.4,2552.0897147224537,16515.30212145041,1851.1727236494412
81.5,2552.0166683155544,16515.391188204652,1851.1320077984044
81.60000000000001,2551.8204358156245,16514.53773585211,1851.6717949141396
81.7,2551.7254433690514,16514.357017864775,1851.686495737277
81.80000000000001,2552.049896134653,16514.391192374744,1851.1589904580046
81.9,2552.1376457797087,16514.43261272049,1851.1728369284247
82.0,2552.018649015214,16514.281122308807,1851.2399659028636
82.10000000000001,2552.0152748206997,16514.232812943617,1851.249699348871
82.2,2552.1570171962335,16514.288899259627,1851.2026059191946
82.30000000000001,2552.0863920364577,16514.321339695267,1851.322439400229
82.4,2552.1136676501064,16514.311587765398,1851.3768890121928
82.5,2552.10746089619,16514.311810319294,1851.489557978441
82.60000000000001,2552.1279201308516,16514.308494464654,1851.5434850138624
82.7,2552.1589193720274,16514.35908716847,1851.554707228616
82.80000000000001,2552.1604800886,16514.364387922848,1851.5426019533847
82.9,2552.202162521644,16514.340315967882,1851.5609930085157
83.0,2552.112678574859,16514.39400497288,1851.8044988301106
83.10000000000001,2552.1913006860013,16514.451529812493,1851.7696910240052
83.2,2552.20976335147,16514.407833037872,1851.7104596979066
83.30000000000001,2552.1593470523867,16514.409770766124,1851.6537917230212
83.4,2552.1247945561213,16514.421778754266,1851.6587568239765
83.5,2552.102669509748,16514.405948515025,1851.6342975730001
83.60000000000001,2552.163507175325,16514.390608523336,1851.6117680721031
83.7,2552.1696847753537,16514.410754381504,1851.6572790108642
83.80000000000001,2552.1165912931847,16514.374979351604,1851.59475355963
83.9,2552.122746393711,16514.36183581323,1851.6456089724693
84.0,2552.111746922137,16514.36902052219,1851.6595709905428
84.10000000000001,2552.1342853375286,16514.359567856183,1851.7259003706015
84.2,2552.160380806438,16514.376354534255,1851.7588980124406
84.30000000000001,2552.1540490878583,16514.37580918814,1851.7862402379208
84.4,2552.118030715536,16514.392015528483,1851.8169310440667
84.5,2552.096454684572,16514.452442364443,1851.8838466916416
84.60000000000001,2552.1179738432006,16514.458394938876,1851.8941548224284
84.7,2552.0921312620562,16514.45120305255,1851.9232959521378
84.80000000000001,2552.1337417953605,16514.392141592514,1851.885036185311
84.9,2552.181931327146,16514.37185724849,1851.8897242964701
85.0,2552.210873474925,16514.3446512768,1851.8926807326984
85.10000000000001,2552.1988838235184,16514.34723155237,1851.8698501065458
85.2,2552.1766919510683,16514.345569836612,1851.776693764607
85.30000000000001,2552.182085010007,16514.3541118825,1851.727490930371
85.4,2552.184184205699,16514.303382198766,1851.6682715541808
85.5,2552.1543979814073,16514.37825970086,1851.7391313519254
85.60000000000001,2552.172315697411,16514.336985402762,1851.7773531009475
85.7,2552.151749732334,16514.371961965768,1851.795884786385
85.80000000000001,2552.202911864921,16514.41059913666,1851.8779997847948
85.9,2552.211954638567,16514.404043509792,1851.8930713884947
86.0,2552.155385783134,16514.40171523201,1851.8219940432673
86.10000000000001,2552.1347844816482,16514.432888933155,1851.8031383657515
86.2,2552.1691215885858,16514.434173705235,1851.8382861348698
86.30000000000001,2552.182354202546,16514.427575944923,1851.8730135660908
86.4,2552.2110843708188,16514.500156972925,1851.9354189896933
86.5,2552.1893179309996,16514.46004895409,1851.8290366281485
86.60000000000001,2552.300138223999,16514.477561752985,1851.7468293964914
86.7,2553.2378930512764,16514.468952339615,1851.372639420344
86.80000000000001,2552.270875549638,16514.420178780318,1851.767843480845
86.9,2552.1533429631777,16514.42351078882,1851.815388273894
87.0,2552.231977305243,16514.475726018878,1851.8115862430957
87.10000000000001,2552.190863053393,16514.436340294244,1851.83018778344
87.2,2552.118677567718,16514.426472853258,1851.856877834296
87.30000000000001,2552.153105150691,16514.45364756006,1851.8035024511655
87.4,2552.1737963703895,16514.42093508638,1851.787244980372
87.5,2552.1537895030915,16514.408375087332,1851.8046301971506
87.60000000000001,2552.1943513960223,16514.44112382655,1851.782528734695
87.7,2552.1424622363443,16514.43153305218,1851.8091363021695
87.80000000000001,2552.1485750889565,16514.383355739556,1851.774900259016
87.9,2552.1266166953287,16514.285470572668,1851.7249662056968
88.0,2552.1148230942085,16514.347366035283,1851.763502945645
88.10000000000001,2552.05232099251,16514.37097040532,1851.8429123645058
88.2,2552.035649335916,16514.37047062236,1851.853151823743
88.30000000000001,2552.033292156011,16514.38759669692,1851.8670827918718
88.4,2552.0807272593934,16514.388043658662,1851.8446595110297
88.5,2552.0783827323003,16514.414614069454,1851.9173081342328
88.60000000000001,2552.1513810678634,16514.326002488102,1851.9361441572235
88.7,2552.194083284491,16514.257776869475,1851.9724945573407
88.80000000000001,2552.083797565398,16514.37591471945,1851.8929897778035
88.9,2552.0757275974242,16514.40998921484,1851.8617098822679
89.0,2552.1018893388414,16514.40802440549,1851.8808542669804
89.10000000000001,2552.1194212988685,16514.42160881581,1851.846387068532
89.2,2552.11107092262,16514.431949981892,1851.8301409737487
89.30000000000001,2552.111957215796,16514.43885064249,1851.848179793453
89.4,2552.115567511554,16514.453460843615,1851.8875360083823
89.5,2552.115226717912,16514.45309408171,1851.894063060386
89.60000000000001,2552.1289846739874,16514.466396911463,1851.8933927332746
89.7,2552.1034410250945,16514.4747283565,1851.8668211360446
89.80000000000001,2552.061175061063,16514.47679352928,1851.8478928478185
89.9,2552.092484980449,16514.467424753,1851.8303636679893
90.0,2552.0970853354115,16514.449376706292,1851.8373907411192
90.10000000000001,2552.102577590221,16514.454368803337,1851.836361618402
90.2,2552.1195282974936,16514.454078968043,1851.8408111972815
90.30000000000001,2552.0878043720154,16514.48957958844,1851.8558655332374
90.4,2552.112027779981,16514.465423552196,1851.8790458351298
90.5,2552.105278747935,16514.457964338584,1851.8764579482697
90.60000000000001,2552.0950365043077,16514.485571253623,1851.887767281256
90.7,2552.08757811147,16514.505290122088,1851.8600317073428
90.80000000000001,2552.123124281804,16514.504834304866,1851.8165219465138
90.9,2552.1245263890173,16514.48631377252,1851.8487508244536
